,ID_VIAJE,DIA,COD_RECORRIDO,POSICION,HORA_PREVISTA_SALIDA,HORA_PREVISTA_LLEGADA,GID,LEVANTADO
9604,1206444,08/01/2019 0:00:00,F_DU_RM_CL_10,1,08/01/2019 6:00:00,08/01/2019 14:00:00,66833,Si
9605,1206444,08/01/2019 0:00:00,F_DU_RM_CL_10,2,08/01/2019 6:00:00,08/01/2019 14:00:00,21337,Si
9606,1206444,08/01/2019 0:00:00,F_DU_RM_CL_10,3,08/01/2019 6:00:00,08/01/2019 14:00:00,61501,Si
9607,1206444,08/01/2019 0:00:00,F_DU_RM_CL_10,4,08/01/2019 6:00:00,08/01/2019 14:00:00,74772,Si
9608,1206444,08/01/2019 0:00:00,F_DU_RM_CL_10,5,08/01/2019 6:00:00,08/01/2019 14:00:00,21335,Si
9609,1206444,08/01/2019 0:00:00,F_DU_RM_CL_10,6,08/01/2019 6:00:00,08/01/2019 14:00:00,75792,Si
9610,1206444,08/01/2019 0:00:00,F_DU_RM_CL_10,7,08/01/2019 6:00:00,08/01/2019 14:00:00,21328,Si
9611,1206444,08/01/2019 0:00:00,F_DU_RM_CL_10,8,08/01/2019 6:00:00,08/01/2019 14:00:00,21326,Si
9612,1206444,08/01/2019 0:00:00,F_DU_RM_CL_10,9,08/01/2019 6:00:00,08/01/2019 14:00:00,55790,Si
9613,1206444,08/01/2019 0:00:00,F_DU_RM_CL_10,10,08/01/2019 6:00:00,08/01/2019 14:00:00,21324,Si
9614,1206444,08/01/2019 0:00:00,F_DU_RM_CL_10,11,08/01/2019 6:00:00,08/01/2019 14:00:00,21323,Si
9615,1206444,08/01/2019 0:00:00,F_DU_RM_CL_10,12,08/01/2019 6:00:00,08/01/2019 14:00:00,21322,Si
9616,1206444,08/01/2019 0:00:00,F_DU_RM_CL_10,13,08/01/2019 6:00:00,08/01/2019 14:00:00,21338,Si
9617,1206444,08/01/2019 0:00:00,F_DU_RM_CL_10,14,08/01/2019 6:00:00,08/01/2019 14:00:00,21339,Si
9618,1206444,08/01/2019 0:00:00,F_DU_RM_CL_10,15,08/01/2019 6:00:00,08/01/2019 14:00:00,95892,Si
9619,1206444,08/01/2019 0:00:00,F_DU_RM_CL_10,16,08/01/2019 6:00:00,08/01/2019 14:00:00,97832,Si
