,ID_VIAJE,DIA,COD_RECORRIDO,POSICION,HORA_PREVISTA_SALIDA,HORA_PREVISTA_LLEGADA,GID,LEVANTADO
1950959,1641138,27/07/2020 00:00:00,G_DU_RM_CL_110,1,27/07/2020 13:30:00,27/07/2020 21:30:00,129374,Si
1950960,1641138,27/07/2020 00:00:00,G_DU_RM_CL_110,2,27/07/2020 13:30:00,27/07/2020 21:30:00,129373,No
1950961,1641138,27/07/2020 00:00:00,G_DU_RM_CL_110,3,27/07/2020 13:30:00,27/07/2020 21:30:00,129405,No
1950962,1641138,27/07/2020 00:00:00,G_DU_RM_CL_110,4,27/07/2020 13:30:00,27/07/2020 21:30:00,129368,Si
1950963,1641138,27/07/2020 00:00:00,G_DU_RM_CL_110,5,27/07/2020 13:30:00,27/07/2020 21:30:00,135552,Si
1950964,1641138,27/07/2020 00:00:00,G_DU_RM_CL_110,6,27/07/2020 13:30:00,27/07/2020 21:30:00,129369,Si
1950965,1641138,27/07/2020 00:00:00,G_DU_RM_CL_110,7,27/07/2020 13:30:00,27/07/2020 21:30:00,129379,Si
1950966,1641138,27/07/2020 00:00:00,G_DU_RM_CL_110,8,27/07/2020 13:30:00,27/07/2020 21:30:00,129377,Si
1950967,1641138,27/07/2020 00:00:00,G_DU_RM_CL_110,9,27/07/2020 13:30:00,27/07/2020 21:30:00,129378,Si
1950968,1641138,27/07/2020 00:00:00,G_DU_RM_CL_110,10,27/07/2020 13:30:00,27/07/2020 21:30:00,129403,Si
1950969,1641138,27/07/2020 00:00:00,G_DU_RM_CL_110,11,27/07/2020 13:30:00,27/07/2020 21:30:00,129445,Si
1950970,1641138,27/07/2020 00:00:00,G_DU_RM_CL_110,12,27/07/2020 13:30:00,27/07/2020 21:30:00,129375,No
1950971,1641138,27/07/2020 00:00:00,G_DU_RM_CL_110,13,27/07/2020 13:30:00,27/07/2020 21:30:00,129422,Si
1950972,1641138,27/07/2020 00:00:00,G_DU_RM_CL_110,14,27/07/2020 13:30:00,27/07/2020 21:30:00,129446,Si
1950973,1641138,27/07/2020 00:00:00,G_DU_RM_CL_110,15,27/07/2020 13:30:00,27/07/2020 21:30:00,129442,No
1950974,1641138,27/07/2020 00:00:00,G_DU_RM_CL_110,16,27/07/2020 13:30:00,27/07/2020 21:30:00,129428,Si
1950975,1641138,27/07/2020 00:00:00,G_DU_RM_CL_110,17,27/07/2020 13:30:00,27/07/2020 21:30:00,129370,Si
1950976,1641138,27/07/2020 00:00:00,G_DU_RM_CL_110,18,27/07/2020 13:30:00,27/07/2020 21:30:00,129441,Si
1950977,1641138,27/07/2020 00:00:00,G_DU_RM_CL_110,19,27/07/2020 13:30:00,27/07/2020 21:30:00,129384,Si
1950978,1641138,27/07/2020 00:00:00,G_DU_RM_CL_110,20,27/07/2020 13:30:00,27/07/2020 21:30:00,129413,Si
1950979,1641138,27/07/2020 00:00:00,G_DU_RM_CL_110,21,27/07/2020 13:30:00,27/07/2020 21:30:00,129439,Si
1950980,1641138,27/07/2020 00:00:00,G_DU_RM_CL_110,22,27/07/2020 13:30:00,27/07/2020 21:30:00,129381,Si
1950981,1641138,27/07/2020 00:00:00,G_DU_RM_CL_110,23,27/07/2020 13:30:00,27/07/2020 21:30:00,129427,Si
1950982,1641138,27/07/2020 00:00:00,G_DU_RM_CL_110,24,27/07/2020 13:30:00,27/07/2020 21:30:00,129440,No
1950983,1641138,27/07/2020 00:00:00,G_DU_RM_CL_110,25,27/07/2020 13:30:00,27/07/2020 21:30:00,129380,Si
1950984,1641138,27/07/2020 00:00:00,G_DU_RM_CL_110,26,27/07/2020 13:30:00,27/07/2020 21:30:00,129382,No
1950985,1641138,27/07/2020 00:00:00,G_DU_RM_CL_110,27,27/07/2020 13:30:00,27/07/2020 21:30:00,129383,Si
1950986,1641138,27/07/2020 00:00:00,G_DU_RM_CL_110,28,27/07/2020 13:30:00,27/07/2020 21:30:00,129371,Si
1950987,1641138,27/07/2020 00:00:00,G_DU_RM_CL_110,29,27/07/2020 13:30:00,27/07/2020 21:30:00,129387,Si
1950988,1641138,27/07/2020 00:00:00,G_DU_RM_CL_110,30,27/07/2020 13:30:00,27/07/2020 21:30:00,129438,Si
1950989,1641138,27/07/2020 00:00:00,G_DU_RM_CL_110,31,27/07/2020 13:30:00,27/07/2020 21:30:00,129406,Si
1950990,1641138,27/07/2020 00:00:00,G_DU_RM_CL_110,32,27/07/2020 13:30:00,27/07/2020 21:30:00,129385,Si
1950991,1641138,27/07/2020 00:00:00,G_DU_RM_CL_110,33,27/07/2020 13:30:00,27/07/2020 21:30:00,129386,Si
1950992,1641138,27/07/2020 00:00:00,G_DU_RM_CL_110,34,27/07/2020 13:30:00,27/07/2020 21:30:00,129414,Si
1950993,1641138,27/07/2020 00:00:00,G_DU_RM_CL_110,35,27/07/2020 13:30:00,27/07/2020 21:30:00,129415,Si
