,ID_VIAJE,DIA,COD_RECORRIDO,POSICION,HORA_PREVISTA_SALIDA,HORA_PREVISTA_LLEGADA,GID,LEVANTADO
0,1199942,04/01/2019 0:00:00,B_DU_RM_CL_01,1,04/01/2019 22:00:00,05/01/2019 6:00:00,9854,Si
1,1199942,04/01/2019 0:00:00,B_DU_RM_CL_01,2,04/01/2019 22:00:00,05/01/2019 6:00:00,65895,Si
2,1199942,04/01/2019 0:00:00,B_DU_RM_CL_01,3,04/01/2019 22:00:00,05/01/2019 6:00:00,133152,Si
3,1199942,04/01/2019 0:00:00,B_DU_RM_CL_01,4,04/01/2019 22:00:00,05/01/2019 6:00:00,67974,Si
4,1199942,04/01/2019 0:00:00,B_DU_RM_CL_01,5,04/01/2019 22:00:00,05/01/2019 6:00:00,67975,Si
5,1199942,04/01/2019 0:00:00,B_DU_RM_CL_01,6,04/01/2019 22:00:00,05/01/2019 6:00:00,133257,Si
6,1199942,04/01/2019 0:00:00,B_DU_RM_CL_01,7,04/01/2019 22:00:00,05/01/2019 6:00:00,66256,Si
7,1199942,04/01/2019 0:00:00,B_DU_RM_CL_01,8,04/01/2019 22:00:00,05/01/2019 6:00:00,61850,Si
8,1199942,04/01/2019 0:00:00,B_DU_RM_CL_01,9,04/01/2019 22:00:00,05/01/2019 6:00:00,21723,Si
9,1199942,04/01/2019 0:00:00,B_DU_RM_CL_01,10,04/01/2019 22:00:00,05/01/2019 6:00:00,14161,Si
10,1199942,04/01/2019 0:00:00,B_DU_RM_CL_01,11,04/01/2019 22:00:00,05/01/2019 6:00:00,9634,Si
11,1199942,04/01/2019 0:00:00,B_DU_RM_CL_01,12,04/01/2019 22:00:00,05/01/2019 6:00:00,9827,Si
12,1199942,04/01/2019 0:00:00,B_DU_RM_CL_01,13,04/01/2019 22:00:00,05/01/2019 6:00:00,9636,Si
13,1199942,04/01/2019 0:00:00,B_DU_RM_CL_01,14,04/01/2019 22:00:00,05/01/2019 6:00:00,9635,Si
14,1199942,04/01/2019 0:00:00,B_DU_RM_CL_01,15,04/01/2019 22:00:00,05/01/2019 6:00:00,133173,Si
15,1199942,04/01/2019 0:00:00,B_DU_RM_CL_01,16,04/01/2019 22:00:00,05/01/2019 6:00:00,123273,Si
16,1199942,04/01/2019 0:00:00,B_DU_RM_CL_01,17,04/01/2019 22:00:00,05/01/2019 6:00:00,16941,Si
17,1199942,04/01/2019 0:00:00,B_DU_RM_CL_01,18,04/01/2019 22:00:00,05/01/2019 6:00:00,131915,Si
18,1199942,04/01/2019 0:00:00,B_DU_RM_CL_01,19,04/01/2019 22:00:00,05/01/2019 6:00:00,133292,Si
19,1199942,04/01/2019 0:00:00,B_DU_RM_CL_01,20,04/01/2019 22:00:00,05/01/2019 6:00:00,9824,Si
20,1199942,04/01/2019 0:00:00,B_DU_RM_CL_01,21,04/01/2019 22:00:00,05/01/2019 6:00:00,9825,Si
21,1199942,04/01/2019 0:00:00,B_DU_RM_CL_01,22,04/01/2019 22:00:00,05/01/2019 6:00:00,132653,Si
22,1199942,04/01/2019 0:00:00,B_DU_RM_CL_01,23,04/01/2019 22:00:00,05/01/2019 6:00:00,133192,Si
23,1199942,04/01/2019 0:00:00,B_DU_RM_CL_01,24,04/01/2019 22:00:00,05/01/2019 6:00:00,131072,Si
24,1199942,04/01/2019 0:00:00,B_DU_RM_CL_01,25,04/01/2019 22:00:00,05/01/2019 6:00:00,132352,Si
25,1199942,04/01/2019 0:00:00,B_DU_RM_CL_01,26,04/01/2019 22:00:00,05/01/2019 6:00:00,133232,Si
