,ID_VIAJE,DIA,COD_RECORRIDO,POSICION,HORA_PREVISTA_SALIDA,HORA_PREVISTA_LLEGADA,GID,LEVANTADO
226006,1279837,08/04/2019 0:00:00,E_DU_RM_CL_113,1,08/04/2019 22:00:00,09/04/2019 6:00:00,107113,Si
226007,1279837,08/04/2019 0:00:00,E_DU_RM_CL_113,2,08/04/2019 22:00:00,09/04/2019 6:00:00,107114,Si
226008,1279837,08/04/2019 0:00:00,E_DU_RM_CL_113,3,08/04/2019 22:00:00,09/04/2019 6:00:00,107115,Si
226009,1279837,08/04/2019 0:00:00,E_DU_RM_CL_113,4,08/04/2019 22:00:00,09/04/2019 6:00:00,107116,Si
226010,1279837,08/04/2019 0:00:00,E_DU_RM_CL_113,5,08/04/2019 22:00:00,09/04/2019 6:00:00,107103,Si
226011,1279837,08/04/2019 0:00:00,E_DU_RM_CL_113,6,08/04/2019 22:00:00,09/04/2019 6:00:00,107104,Si
226012,1279837,08/04/2019 0:00:00,E_DU_RM_CL_113,7,08/04/2019 22:00:00,09/04/2019 6:00:00,107105,Si
226013,1279837,08/04/2019 0:00:00,E_DU_RM_CL_113,8,08/04/2019 22:00:00,09/04/2019 6:00:00,107106,Si
226014,1279837,08/04/2019 0:00:00,E_DU_RM_CL_113,9,08/04/2019 22:00:00,09/04/2019 6:00:00,107040,Si
226015,1279837,08/04/2019 0:00:00,E_DU_RM_CL_113,10,08/04/2019 22:00:00,09/04/2019 6:00:00,107041,Si
226016,1279837,08/04/2019 0:00:00,E_DU_RM_CL_113,11,08/04/2019 22:00:00,09/04/2019 6:00:00,107107,Si
226017,1279837,08/04/2019 0:00:00,E_DU_RM_CL_113,12,08/04/2019 22:00:00,09/04/2019 6:00:00,107042,Si
226018,1279837,08/04/2019 0:00:00,E_DU_RM_CL_113,13,08/04/2019 22:00:00,09/04/2019 6:00:00,107043,Si
226019,1279837,08/04/2019 0:00:00,E_DU_RM_CL_113,14,08/04/2019 22:00:00,09/04/2019 6:00:00,107108,Si
226020,1279837,08/04/2019 0:00:00,E_DU_RM_CL_113,15,08/04/2019 22:00:00,09/04/2019 6:00:00,107109,Si
226021,1279837,08/04/2019 0:00:00,E_DU_RM_CL_113,16,08/04/2019 22:00:00,09/04/2019 6:00:00,107044,Si
226022,1279837,08/04/2019 0:00:00,E_DU_RM_CL_113,17,08/04/2019 22:00:00,09/04/2019 6:00:00,107048,Si
226023,1279837,08/04/2019 0:00:00,E_DU_RM_CL_113,18,08/04/2019 22:00:00,09/04/2019 6:00:00,107933,Si
226024,1279837,08/04/2019 0:00:00,E_DU_RM_CL_113,19,08/04/2019 22:00:00,09/04/2019 6:00:00,107045,Si
226025,1279837,08/04/2019 0:00:00,E_DU_RM_CL_113,20,08/04/2019 22:00:00,09/04/2019 6:00:00,107110,Si
226026,1279837,08/04/2019 0:00:00,E_DU_RM_CL_113,21,08/04/2019 22:00:00,09/04/2019 6:00:00,107111,Si
226027,1279837,08/04/2019 0:00:00,E_DU_RM_CL_113,22,08/04/2019 22:00:00,09/04/2019 6:00:00,107046,Si
226028,1279837,08/04/2019 0:00:00,E_DU_RM_CL_113,23,08/04/2019 22:00:00,09/04/2019 6:00:00,107112,Si
226029,1279837,08/04/2019 0:00:00,E_DU_RM_CL_113,24,08/04/2019 22:00:00,09/04/2019 6:00:00,107047,Si
226030,1279837,08/04/2019 0:00:00,E_DU_RM_CL_113,25,08/04/2019 22:00:00,09/04/2019 6:00:00,107085,Si
226031,1279837,08/04/2019 0:00:00,E_DU_RM_CL_113,26,08/04/2019 22:00:00,09/04/2019 6:00:00,107086,Si
226032,1279837,08/04/2019 0:00:00,E_DU_RM_CL_113,27,08/04/2019 22:00:00,09/04/2019 6:00:00,107087,Si
226033,1279837,08/04/2019 0:00:00,E_DU_RM_CL_113,28,08/04/2019 22:00:00,09/04/2019 6:00:00,107029,Si
226034,1279837,08/04/2019 0:00:00,E_DU_RM_CL_113,29,08/04/2019 22:00:00,09/04/2019 6:00:00,107088,Si
226035,1279837,08/04/2019 0:00:00,E_DU_RM_CL_113,30,08/04/2019 22:00:00,09/04/2019 6:00:00,107089,Si
226036,1279837,08/04/2019 0:00:00,E_DU_RM_CL_113,31,08/04/2019 22:00:00,09/04/2019 6:00:00,107030,Si
226037,1279837,08/04/2019 0:00:00,E_DU_RM_CL_113,32,08/04/2019 22:00:00,09/04/2019 6:00:00,107090,Si
226038,1279837,08/04/2019 0:00:00,E_DU_RM_CL_113,33,08/04/2019 22:00:00,09/04/2019 6:00:00,107091,Si
226039,1279837,08/04/2019 0:00:00,E_DU_RM_CL_113,34,08/04/2019 22:00:00,09/04/2019 6:00:00,107031,Si
226040,1279837,08/04/2019 0:00:00,E_DU_RM_CL_113,35,08/04/2019 22:00:00,09/04/2019 6:00:00,107092,Si
226041,1279837,08/04/2019 0:00:00,E_DU_RM_CL_113,36,08/04/2019 22:00:00,09/04/2019 6:00:00,107032,Si
226042,1279837,08/04/2019 0:00:00,E_DU_RM_CL_113,37,08/04/2019 22:00:00,09/04/2019 6:00:00,107033,Si
226043,1279837,08/04/2019 0:00:00,E_DU_RM_CL_113,38,08/04/2019 22:00:00,09/04/2019 6:00:00,107093,Si
226044,1279837,08/04/2019 0:00:00,E_DU_RM_CL_113,39,08/04/2019 22:00:00,09/04/2019 6:00:00,107094,Si
226045,1279837,08/04/2019 0:00:00,E_DU_RM_CL_113,40,08/04/2019 22:00:00,09/04/2019 6:00:00,107095,Si
226046,1279837,08/04/2019 0:00:00,E_DU_RM_CL_113,41,08/04/2019 22:00:00,09/04/2019 6:00:00,107096,Si
226047,1279837,08/04/2019 0:00:00,E_DU_RM_CL_113,42,08/04/2019 22:00:00,09/04/2019 6:00:00,107034,Si
226048,1279837,08/04/2019 0:00:00,E_DU_RM_CL_113,43,08/04/2019 22:00:00,09/04/2019 6:00:00,107097,Si
226049,1279837,08/04/2019 0:00:00,E_DU_RM_CL_113,44,08/04/2019 22:00:00,09/04/2019 6:00:00,107035,Si
226050,1279837,08/04/2019 0:00:00,E_DU_RM_CL_113,45,08/04/2019 22:00:00,09/04/2019 6:00:00,107098,Si
226051,1279837,08/04/2019 0:00:00,E_DU_RM_CL_113,46,08/04/2019 22:00:00,09/04/2019 6:00:00,107036,Si
226052,1279837,08/04/2019 0:00:00,E_DU_RM_CL_113,47,08/04/2019 22:00:00,09/04/2019 6:00:00,107037,Si
226053,1279837,08/04/2019 0:00:00,E_DU_RM_CL_113,48,08/04/2019 22:00:00,09/04/2019 6:00:00,107099,Si
226054,1279837,08/04/2019 0:00:00,E_DU_RM_CL_113,49,08/04/2019 22:00:00,09/04/2019 6:00:00,107100,Si
226055,1279837,08/04/2019 0:00:00,E_DU_RM_CL_113,50,08/04/2019 22:00:00,09/04/2019 6:00:00,107038,Si
226056,1279837,08/04/2019 0:00:00,E_DU_RM_CL_113,51,08/04/2019 22:00:00,09/04/2019 6:00:00,107101,Si
226057,1279837,08/04/2019 0:00:00,E_DU_RM_CL_113,52,08/04/2019 22:00:00,09/04/2019 6:00:00,107039,Si
226058,1279837,08/04/2019 0:00:00,E_DU_RM_CL_113,53,08/04/2019 22:00:00,09/04/2019 6:00:00,107102,Si
