,ID_VIAJE,DIA,COD_RECORRIDO,POSICION,HORA_PREVISTA_SALIDA,HORA_PREVISTA_LLEGADA,GID,LEVANTADO
557,1204930,04/01/2019 0:00:00,CH_DU_RM_CL_05,1,04/01/2019 22:00:00,05/01/2019 6:00:00,7774,Si
558,1204930,04/01/2019 0:00:00,CH_DU_RM_CL_05,2,04/01/2019 22:00:00,05/01/2019 6:00:00,62108,Si
559,1204930,04/01/2019 0:00:00,CH_DU_RM_CL_05,3,04/01/2019 22:00:00,05/01/2019 6:00:00,62109,Si
560,1204930,04/01/2019 0:00:00,CH_DU_RM_CL_05,4,04/01/2019 22:00:00,05/01/2019 6:00:00,62110,Si
561,1204930,04/01/2019 0:00:00,CH_DU_RM_CL_05,5,04/01/2019 22:00:00,05/01/2019 6:00:00,46836,Si
562,1204930,04/01/2019 0:00:00,CH_DU_RM_CL_05,6,04/01/2019 22:00:00,05/01/2019 6:00:00,6924,Si
563,1204930,04/01/2019 0:00:00,CH_DU_RM_CL_05,7,04/01/2019 22:00:00,05/01/2019 6:00:00,62768,Si
564,1204930,04/01/2019 0:00:00,CH_DU_RM_CL_05,8,04/01/2019 22:00:00,05/01/2019 6:00:00,62265,Si
565,1204930,04/01/2019 0:00:00,CH_DU_RM_CL_05,9,04/01/2019 22:00:00,05/01/2019 6:00:00,62112,Si
566,1204930,04/01/2019 0:00:00,CH_DU_RM_CL_05,10,04/01/2019 22:00:00,05/01/2019 6:00:00,7736,Si
567,1204930,04/01/2019 0:00:00,CH_DU_RM_CL_05,11,04/01/2019 22:00:00,05/01/2019 6:00:00,7743,Si
568,1204930,04/01/2019 0:00:00,CH_DU_RM_CL_05,12,04/01/2019 22:00:00,05/01/2019 6:00:00,7740,Si
569,1204930,04/01/2019 0:00:00,CH_DU_RM_CL_05,13,04/01/2019 22:00:00,05/01/2019 6:00:00,57437,Si
570,1204930,04/01/2019 0:00:00,CH_DU_RM_CL_05,14,04/01/2019 22:00:00,05/01/2019 6:00:00,7745,Si
571,1204930,04/01/2019 0:00:00,CH_DU_RM_CL_05,15,04/01/2019 22:00:00,05/01/2019 6:00:00,65613,Si
572,1204930,04/01/2019 0:00:00,CH_DU_RM_CL_05,16,04/01/2019 22:00:00,05/01/2019 6:00:00,7727,Si
573,1204930,04/01/2019 0:00:00,CH_DU_RM_CL_05,17,04/01/2019 22:00:00,05/01/2019 6:00:00,71512,Si
574,1204930,04/01/2019 0:00:00,CH_DU_RM_CL_05,18,04/01/2019 22:00:00,05/01/2019 6:00:00,7725,Si
575,1204930,04/01/2019 0:00:00,CH_DU_RM_CL_05,19,04/01/2019 22:00:00,05/01/2019 6:00:00,56757,Si
576,1204930,04/01/2019 0:00:00,CH_DU_RM_CL_05,20,04/01/2019 22:00:00,05/01/2019 6:00:00,58343,Si
577,1204930,04/01/2019 0:00:00,CH_DU_RM_CL_05,21,04/01/2019 22:00:00,05/01/2019 6:00:00,7732,Si
578,1204930,04/01/2019 0:00:00,CH_DU_RM_CL_05,22,04/01/2019 22:00:00,05/01/2019 6:00:00,62114,Si
579,1204930,04/01/2019 0:00:00,CH_DU_RM_CL_05,23,04/01/2019 22:00:00,05/01/2019 6:00:00,7729,Si
580,1204930,04/01/2019 0:00:00,CH_DU_RM_CL_05,24,04/01/2019 22:00:00,05/01/2019 6:00:00,93592,Si
581,1204930,04/01/2019 0:00:00,CH_DU_RM_CL_05,25,04/01/2019 22:00:00,05/01/2019 6:00:00,7758,Si
582,1204930,04/01/2019 0:00:00,CH_DU_RM_CL_05,26,04/01/2019 22:00:00,05/01/2019 6:00:00,50988,Si
583,1204930,04/01/2019 0:00:00,CH_DU_RM_CL_05,27,04/01/2019 22:00:00,05/01/2019 6:00:00,58166,Si
584,1204930,04/01/2019 0:00:00,CH_DU_RM_CL_05,28,04/01/2019 22:00:00,05/01/2019 6:00:00,62128,Si
585,1204930,04/01/2019 0:00:00,CH_DU_RM_CL_05,29,04/01/2019 22:00:00,05/01/2019 6:00:00,53936,Si
586,1204930,04/01/2019 0:00:00,CH_DU_RM_CL_05,30,04/01/2019 22:00:00,05/01/2019 6:00:00,23820,Si
587,1204930,04/01/2019 0:00:00,CH_DU_RM_CL_05,31,04/01/2019 22:00:00,05/01/2019 6:00:00,69335,Si
588,1204930,04/01/2019 0:00:00,CH_DU_RM_CL_05,32,04/01/2019 22:00:00,05/01/2019 6:00:00,44178,Si
589,1204930,04/01/2019 0:00:00,CH_DU_RM_CL_05,33,04/01/2019 22:00:00,05/01/2019 6:00:00,44179,Si
590,1204930,04/01/2019 0:00:00,CH_DU_RM_CL_05,34,04/01/2019 22:00:00,05/01/2019 6:00:00,36453,Si
591,1204930,04/01/2019 0:00:00,CH_DU_RM_CL_05,35,04/01/2019 22:00:00,05/01/2019 6:00:00,114012,Si
592,1204930,04/01/2019 0:00:00,CH_DU_RM_CL_05,36,04/01/2019 22:00:00,05/01/2019 6:00:00,65759,Si
