,ID_VIAJE,DIA,COD_RECORRIDO,POSICION,HORA_PREVISTA_SALIDA,HORA_PREVISTA_LLEGADA,GID,LEVANTADO
2232,1205183,06/01/2019 0:00:00,A_DU_RM_CL_103,1,06/01/2019 6:00:00,06/01/2019 14:00:00,100264,No
2233,1205183,06/01/2019 0:00:00,A_DU_RM_CL_103,2,06/01/2019 6:00:00,06/01/2019 14:00:00,100249,No
2234,1205183,06/01/2019 0:00:00,A_DU_RM_CL_103,3,06/01/2019 6:00:00,06/01/2019 14:00:00,100265,No
2235,1205183,06/01/2019 0:00:00,A_DU_RM_CL_103,4,06/01/2019 6:00:00,06/01/2019 14:00:00,116492,No
2236,1205183,06/01/2019 0:00:00,A_DU_RM_CL_103,5,06/01/2019 6:00:00,06/01/2019 14:00:00,100267,No
2237,1205183,06/01/2019 0:00:00,A_DU_RM_CL_103,6,06/01/2019 6:00:00,06/01/2019 14:00:00,100250,No
2238,1205183,06/01/2019 0:00:00,A_DU_RM_CL_103,7,06/01/2019 6:00:00,06/01/2019 14:00:00,100268,No
2239,1205183,06/01/2019 0:00:00,A_DU_RM_CL_103,8,06/01/2019 6:00:00,06/01/2019 14:00:00,137872,No
2240,1205183,06/01/2019 0:00:00,A_DU_RM_CL_103,9,06/01/2019 6:00:00,06/01/2019 14:00:00,100270,No
2241,1205183,06/01/2019 0:00:00,A_DU_RM_CL_103,10,06/01/2019 6:00:00,06/01/2019 14:00:00,121552,No
2242,1205183,06/01/2019 0:00:00,A_DU_RM_CL_103,11,06/01/2019 6:00:00,06/01/2019 14:00:00,100272,No
2243,1205183,06/01/2019 0:00:00,A_DU_RM_CL_103,12,06/01/2019 6:00:00,06/01/2019 14:00:00,100251,No
2244,1205183,06/01/2019 0:00:00,A_DU_RM_CL_103,13,06/01/2019 6:00:00,06/01/2019 14:00:00,100273,No
2245,1205183,06/01/2019 0:00:00,A_DU_RM_CL_103,14,06/01/2019 6:00:00,06/01/2019 14:00:00,100274,No
2246,1205183,06/01/2019 0:00:00,A_DU_RM_CL_103,15,06/01/2019 6:00:00,06/01/2019 14:00:00,100275,No
2247,1205183,06/01/2019 0:00:00,A_DU_RM_CL_103,16,06/01/2019 6:00:00,06/01/2019 14:00:00,100276,No
2248,1205183,06/01/2019 0:00:00,A_DU_RM_CL_103,17,06/01/2019 6:00:00,06/01/2019 14:00:00,100277,No
2249,1205183,06/01/2019 0:00:00,A_DU_RM_CL_103,18,06/01/2019 6:00:00,06/01/2019 14:00:00,100278,No
2250,1205183,06/01/2019 0:00:00,A_DU_RM_CL_103,19,06/01/2019 6:00:00,06/01/2019 14:00:00,100279,No
2251,1205183,06/01/2019 0:00:00,A_DU_RM_CL_103,20,06/01/2019 6:00:00,06/01/2019 14:00:00,103212,No
2252,1205183,06/01/2019 0:00:00,A_DU_RM_CL_103,21,06/01/2019 6:00:00,06/01/2019 14:00:00,100280,No
2253,1205183,06/01/2019 0:00:00,A_DU_RM_CL_103,22,06/01/2019 6:00:00,06/01/2019 14:00:00,100281,No
2254,1205183,06/01/2019 0:00:00,A_DU_RM_CL_103,23,06/01/2019 6:00:00,06/01/2019 14:00:00,100253,No
2255,1205183,06/01/2019 0:00:00,A_DU_RM_CL_103,24,06/01/2019 6:00:00,06/01/2019 14:00:00,100282,No
2256,1205183,06/01/2019 0:00:00,A_DU_RM_CL_103,25,06/01/2019 6:00:00,06/01/2019 14:00:00,126952,No
2257,1205183,06/01/2019 0:00:00,A_DU_RM_CL_103,26,06/01/2019 6:00:00,06/01/2019 14:00:00,100283,No
2258,1205183,06/01/2019 0:00:00,A_DU_RM_CL_103,27,06/01/2019 6:00:00,06/01/2019 14:00:00,100285,No
2259,1205183,06/01/2019 0:00:00,A_DU_RM_CL_103,28,06/01/2019 6:00:00,06/01/2019 14:00:00,100286,No
2260,1205183,06/01/2019 0:00:00,A_DU_RM_CL_103,29,06/01/2019 6:00:00,06/01/2019 14:00:00,100287,No
2261,1205183,06/01/2019 0:00:00,A_DU_RM_CL_103,30,06/01/2019 6:00:00,06/01/2019 14:00:00,100319,No
2262,1205183,06/01/2019 0:00:00,A_DU_RM_CL_103,31,06/01/2019 6:00:00,06/01/2019 14:00:00,100320,No
2263,1205183,06/01/2019 0:00:00,A_DU_RM_CL_103,32,06/01/2019 6:00:00,06/01/2019 14:00:00,100321,No
2264,1205183,06/01/2019 0:00:00,A_DU_RM_CL_103,33,06/01/2019 6:00:00,06/01/2019 14:00:00,100322,No
2265,1205183,06/01/2019 0:00:00,A_DU_RM_CL_103,34,06/01/2019 6:00:00,06/01/2019 14:00:00,100323,No
