,ID_VIAJE,DIA,COD_RECORRIDO,POSICION,HORA_PREVISTA_SALIDA,HORA_PREVISTA_LLEGADA,GID,LEVANTADO
734654,1379149,27/09/2019 00:00:00,D_DU_RM_CL_104,1,27/09/2019 06:00:00,27/09/2019 14:00:00,114403,Si
734655,1379149,27/09/2019 00:00:00,D_DU_RM_CL_104,2,27/09/2019 06:00:00,27/09/2019 14:00:00,114404,Si
734656,1379149,27/09/2019 00:00:00,D_DU_RM_CL_104,3,27/09/2019 06:00:00,27/09/2019 14:00:00,114433,Si
734657,1379149,27/09/2019 00:00:00,D_DU_RM_CL_104,4,27/09/2019 06:00:00,27/09/2019 14:00:00,114432,Si
734658,1379149,27/09/2019 00:00:00,D_DU_RM_CL_104,5,27/09/2019 06:00:00,27/09/2019 14:00:00,114405,Si
734659,1379149,27/09/2019 00:00:00,D_DU_RM_CL_104,6,27/09/2019 06:00:00,27/09/2019 14:00:00,114406,Si
734660,1379149,27/09/2019 00:00:00,D_DU_RM_CL_104,7,27/09/2019 06:00:00,27/09/2019 14:00:00,114400,Si
734661,1379149,27/09/2019 00:00:00,D_DU_RM_CL_104,8,27/09/2019 06:00:00,27/09/2019 14:00:00,114407,Si
734662,1379149,27/09/2019 00:00:00,D_DU_RM_CL_104,9,27/09/2019 06:00:00,27/09/2019 14:00:00,114434,Si
734663,1379149,27/09/2019 00:00:00,D_DU_RM_CL_104,10,27/09/2019 06:00:00,27/09/2019 14:00:00,114389,Si
734664,1379149,27/09/2019 00:00:00,D_DU_RM_CL_104,11,27/09/2019 06:00:00,27/09/2019 14:00:00,114435,Si
734665,1379149,27/09/2019 00:00:00,D_DU_RM_CL_104,12,27/09/2019 06:00:00,27/09/2019 14:00:00,114408,Si
734666,1379149,27/09/2019 00:00:00,D_DU_RM_CL_104,13,27/09/2019 06:00:00,27/09/2019 14:00:00,114390,Si
734667,1379149,27/09/2019 00:00:00,D_DU_RM_CL_104,14,27/09/2019 06:00:00,27/09/2019 14:00:00,114391,Si
734668,1379149,27/09/2019 00:00:00,D_DU_RM_CL_104,15,27/09/2019 06:00:00,27/09/2019 14:00:00,114410,Si
734669,1379149,27/09/2019 00:00:00,D_DU_RM_CL_104,16,27/09/2019 06:00:00,27/09/2019 14:00:00,114412,Si
734670,1379149,27/09/2019 00:00:00,D_DU_RM_CL_104,17,27/09/2019 06:00:00,27/09/2019 14:00:00,114411,Si
734671,1379149,27/09/2019 00:00:00,D_DU_RM_CL_104,18,27/09/2019 06:00:00,27/09/2019 14:00:00,114413,Si
734672,1379149,27/09/2019 00:00:00,D_DU_RM_CL_104,19,27/09/2019 06:00:00,27/09/2019 14:00:00,114414,Si
734673,1379149,27/09/2019 00:00:00,D_DU_RM_CL_104,20,27/09/2019 06:00:00,27/09/2019 14:00:00,114416,Si
734674,1379149,27/09/2019 00:00:00,D_DU_RM_CL_104,21,27/09/2019 06:00:00,27/09/2019 14:00:00,114415,Si
734675,1379149,27/09/2019 00:00:00,D_DU_RM_CL_104,22,27/09/2019 06:00:00,27/09/2019 14:00:00,114418,Si
734676,1379149,27/09/2019 00:00:00,D_DU_RM_CL_104,23,27/09/2019 06:00:00,27/09/2019 14:00:00,114417,Si
734677,1379149,27/09/2019 00:00:00,D_DU_RM_CL_104,24,27/09/2019 06:00:00,27/09/2019 14:00:00,114386,Si
734678,1379149,27/09/2019 00:00:00,D_DU_RM_CL_104,25,27/09/2019 06:00:00,27/09/2019 14:00:00,114421,Si
